"export-plots data (NetLogo 7.0.3)"
"model.nlogo"
"03/23/2026 01:53:49:381 -0400"

"MODEL SETTINGS"
"initial-at-risk-pct","initial-unemployment-pct","scenario-choice"
"10","5","""Human-Centric"""

"""\""Unemployment Rate\"""""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","200","0","100","true","""Unemployed""","true","2"

"pen name","pen down?","mode","interval","color","x"
"""Unemployed""","true","0","1","100.2","200"
"""At-Risk""","true","0","1","100.8","200"

"""Unemployed""",,,,"""At-Risk"""
"x","y","color","pen down?","x","y","color","pen down?"
"0","3.571428571428571","100.2","true","0","10.714285714285714","100.8","true"
"1","3.571428571428571","100.2","true","1","7.142857142857142","100.8","true"
"2","3.571428571428571","100.2","true","2","0","100.8","true"
"3","3.571428571428571","100.2","true","3","0","100.8","true"
"4","3.571428571428571","100.2","true","4","0","100.8","true"
"5","3.571428571428571","100.2","true","5","0","100.8","true"
"6","0","100.2","true","6","0","100.8","true"
"7","3.571428571428571","100.2","true","7","0","100.8","true"
"8","3.571428571428571","100.2","true","8","0","100.8","true"
"9","3.571428571428571","100.2","true","9","0","100.8","true"
"10","3.571428571428571","100.2","true","10","0","100.8","true"
"11","3.571428571428571","100.2","true","11","0","100.8","true"
"12","3.571428571428571","100.2","true","12","0","100.8","true"
"13","3.571428571428571","100.2","true","13","0","100.8","true"
"14","3.571428571428571","100.2","true","14","0","100.8","true"
"15","0","100.2","true","15","0","100.8","true"
"16","0","100.2","true","16","0","100.8","true"
"17","0","100.2","true","17","0","100.8","true"
"18","0","100.2","true","18","0","100.8","true"
"19","0","100.2","true","19","0","100.8","true"
"20","0","100.2","true","20","0","100.8","true"
"21","0","100.2","true","21","0","100.8","true"
"22","0","100.2","true","22","0","100.8","true"
"23","0","100.2","true","23","0","100.8","true"
"24","0","100.2","true","24","0","100.8","true"
"25","0","100.2","true","25","0","100.8","true"
"26","0","100.2","true","26","0","100.8","true"
"27","0","100.2","true","27","0","100.8","true"
"28","0","100.2","true","28","0","100.8","true"
"29","0","100.2","true","29","0","100.8","true"
"30","0","100.2","true","30","0","100.8","true"
"31","0","100.2","true","31","0","100.8","true"
"32","0","100.2","true","32","0","100.8","true"
"33","0","100.2","true","33","0","100.8","true"
"34","0","100.2","true","34","0","100.8","true"
"35","0","100.2","true","35","0","100.8","true"
"36","0","100.2","true","36","0","100.8","true"
"37","0","100.2","true","37","0","100.8","true"
"38","0","100.2","true","38","0","100.8","true"
"39","0","100.2","true","39","0","100.8","true"
"40","0","100.2","true","40","0","100.8","true"
"41","0","100.2","true","41","0","100.8","true"
"42","0","100.2","true","42","0","100.8","true"
"43","0","100.2","true","43","0","100.8","true"
"44","0","100.2","true","44","0","100.8","true"
"45","0","100.2","true","45","0","100.8","true"
"46","0","100.2","true","46","0","100.8","true"
"47","0","100.2","true","47","0","100.8","true"
"48","0","100.2","true","48","0","100.8","true"
"49","0","100.2","true","49","0","100.8","true"
"50","0","100.2","true","50","0","100.8","true"
"51","0","100.2","true","51","0","100.8","true"
"52","0","100.2","true","52","0","100.8","true"
"53","0","100.2","true","53","0","100.8","true"
"54","0","100.2","true","54","0","100.8","true"
"55","0","100.2","true","55","0","100.8","true"
"56","0","100.2","true","56","0","100.8","true"
"57","0","100.2","true","57","0","100.8","true"
"58","0","100.2","true","58","0","100.8","true"
"59","0","100.2","true","59","0","100.8","true"
"60","0","100.2","true","60","0","100.8","true"
"61","0","100.2","true","61","0","100.8","true"
"62","0","100.2","true","62","0","100.8","true"
"63","0","100.2","true","63","0","100.8","true"
"64","0","100.2","true","64","0","100.8","true"
"65","0","100.2","true","65","0","100.8","true"
"66","0","100.2","true","66","0","100.8","true"
"67","0","100.2","true","67","0","100.8","true"
"68","0","100.2","true","68","0","100.8","true"
"69","0","100.2","true","69","0","100.8","true"
"70","0","100.2","true","70","0","100.8","true"
"71","0","100.2","true","71","0","100.8","true"
"72","0","100.2","true","72","0","100.8","true"
"73","0","100.2","true","73","0","100.8","true"
"74","0","100.2","true","74","0","100.8","true"
"75","0","100.2","true","75","0","100.8","true"
"76","0","100.2","true","76","0","100.8","true"
"77","0","100.2","true","77","0","100.8","true"
"78","0","100.2","true","78","0","100.8","true"
"79","0","100.2","true","79","0","100.8","true"
"80","0","100.2","true","80","0","100.8","true"
"81","0","100.2","true","81","0","100.8","true"
"82","0","100.2","true","82","0","100.8","true"
"83","0","100.2","true","83","0","100.8","true"
"84","0","100.2","true","84","0","100.8","true"
"85","0","100.2","true","85","0","100.8","true"
"86","0","100.2","true","86","0","100.8","true"
"87","0","100.2","true","87","0","100.8","true"
"88","0","100.2","true","88","0","100.8","true"
"89","0","100.2","true","89","0","100.8","true"
"90","0","100.2","true","90","0","100.8","true"
"91","0","100.2","true","91","0","100.8","true"
"92","0","100.2","true","92","0","100.8","true"
"93","0","100.2","true","93","0","100.8","true"
"94","0","100.2","true","94","0","100.8","true"
"95","0","100.2","true","95","0","100.8","true"
"96","0","100.2","true","96","0","100.8","true"
"97","0","100.2","true","97","0","100.8","true"
"98","0","100.2","true","98","0","100.8","true"
"99","0","100.2","true","99","0","100.8","true"
"100","0","100.2","true","100","0","100.8","true"
"101","0","100.2","true","101","0","100.8","true"
"102","0","100.2","true","102","3.571428571428571","100.8","true"
"103","0","100.2","true","103","7.142857142857142","100.8","true"
"104","0","100.2","true","104","3.571428571428571","100.8","true"
"105","0","100.2","true","105","3.571428571428571","100.8","true"
"106","0","100.2","true","106","3.571428571428571","100.8","true"
"107","0","100.2","true","107","0","100.8","true"
"108","0","100.2","true","108","0","100.8","true"
"109","0","100.2","true","109","0","100.8","true"
"110","0","100.2","true","110","0","100.8","true"
"111","0","100.2","true","111","0","100.8","true"
"112","0","100.2","true","112","0","100.8","true"
"113","0","100.2","true","113","0","100.8","true"
"114","0","100.2","true","114","0","100.8","true"
"115","0","100.2","true","115","0","100.8","true"
"116","0","100.2","true","116","0","100.8","true"
"117","0","100.2","true","117","0","100.8","true"
"118","0","100.2","true","118","0","100.8","true"
"119","0","100.2","true","119","0","100.8","true"
"120","0","100.2","true","120","0","100.8","true"
"121","0","100.2","true","121","0","100.8","true"
"122","0","100.2","true","122","0","100.8","true"
"123","0","100.2","true","123","0","100.8","true"
"124","0","100.2","true","124","0","100.8","true"
"125","0","100.2","true","125","0","100.8","true"
"126","0","100.2","true","126","0","100.8","true"
"127","0","100.2","true","127","0","100.8","true"
"128","0","100.2","true","128","0","100.8","true"
"129","0","100.2","true","129","3.571428571428571","100.8","true"
"130","0","100.2","true","130","3.571428571428571","100.8","true"
"131","0","100.2","true","131","0","100.8","true"
"132","0","100.2","true","132","0","100.8","true"
"133","0","100.2","true","133","0","100.8","true"
"134","0","100.2","true","134","0","100.8","true"
"135","0","100.2","true","135","0","100.8","true"
"136","0","100.2","true","136","0","100.8","true"
"137","0","100.2","true","137","0","100.8","true"
"138","0","100.2","true","138","0","100.8","true"
"139","0","100.2","true","139","0","100.8","true"
"140","0","100.2","true","140","0","100.8","true"
"141","0","100.2","true","141","0","100.8","true"
"142","0","100.2","true","142","0","100.8","true"
"143","0","100.2","true","143","0","100.8","true"
"144","0","100.2","true","144","0","100.8","true"
"145","0","100.2","true","145","3.571428571428571","100.8","true"
"146","0","100.2","true","146","0","100.8","true"
"147","0","100.2","true","147","0","100.8","true"
"148","0","100.2","true","148","0","100.8","true"
"149","0","100.2","true","149","0","100.8","true"
"150","0","100.2","true","150","0","100.8","true"
"151","0","100.2","true","151","0","100.8","true"
"152","0","100.2","true","152","0","100.8","true"
"153","0","100.2","true","153","0","100.8","true"
"154","0","100.2","true","154","0","100.8","true"
"155","0","100.2","true","155","0","100.8","true"
"156","0","100.2","true","156","0","100.8","true"
"157","0","100.2","true","157","0","100.8","true"
"158","0","100.2","true","158","0","100.8","true"
"159","0","100.2","true","159","0","100.8","true"
"160","0","100.2","true","160","0","100.8","true"
"161","0","100.2","true","161","0","100.8","true"
"162","0","100.2","true","162","0","100.8","true"
"163","0","100.2","true","163","0","100.8","true"
"164","0","100.2","true","164","0","100.8","true"
"165","0","100.2","true","165","0","100.8","true"
"166","0","100.2","true","166","0","100.8","true"
"167","0","100.2","true","167","0","100.8","true"
"168","0","100.2","true","168","0","100.8","true"
"169","0","100.2","true","169","3.571428571428571","100.8","true"
"170","0","100.2","true","170","0","100.8","true"
"171","0","100.2","true","171","0","100.8","true"
"172","0","100.2","true","172","0","100.8","true"
"173","0","100.2","true","173","0","100.8","true"
"174","0","100.2","true","174","0","100.8","true"
"175","0","100.2","true","175","0","100.8","true"
"176","0","100.2","true","176","0","100.8","true"
"177","0","100.2","true","177","0","100.8","true"
"178","0","100.2","true","178","0","100.8","true"
"179","0","100.2","true","179","0","100.8","true"
"180","0","100.2","true","180","0","100.8","true"
"181","0","100.2","true","181","0","100.8","true"
"182","0","100.2","true","182","0","100.8","true"
"183","0","100.2","true","183","0","100.8","true"
"184","0","100.2","true","184","0","100.8","true"
"185","0","100.2","true","185","0","100.8","true"
"186","0","100.2","true","186","0","100.8","true"
"187","0","100.2","true","187","0","100.8","true"
"188","0","100.2","true","188","3.571428571428571","100.8","true"
"189","0","100.2","true","189","0","100.8","true"
"190","0","100.2","true","190","0","100.8","true"
"191","0","100.2","true","191","0","100.8","true"
"192","0","100.2","true","192","0","100.8","true"
"193","0","100.2","true","193","0","100.8","true"
"194","0","100.2","true","194","0","100.8","true"
"195","0","100.2","true","195","0","100.8","true"
"196","0","100.2","true","196","0","100.8","true"
"197","0","100.2","true","197","0","100.8","true"
"198","0","100.2","true","198","0","100.8","true"
"199","0","100.2","true","199","0","100.8","true"
"200","0","100.2","true","200","0","100.8","true"
"""\""State Distribution\"""""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","200","0","30","true","""Employed""","true","5"

"pen name","pen down?","mode","interval","color","x"
"""Employed""","true","0","1","100.9","200"
"""At-Risk""","true","0","1","100.8","200"
"""In Training""","true","0","1","100.4","200"
"""Unemployed""","true","0","1","100.2","200"
"""Re-Employed""","true","0","1","102","200"

"""Employed""",,,,"""At-Risk""",,,,"""In Training""",,,,"""Unemployed""",,,,"""Re-Employed"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"0","24","100.9","true","0","3","100.8","true","0","0","100.4","true","0","1","100.2","true","0","0","102","true"
"1","24","100.9","true","1","2","100.8","true","1","1","100.4","true","1","1","100.2","true","1","0","102","true"
"2","24","100.9","true","2","0","100.8","true","2","3","100.4","true","2","1","100.2","true","2","0","102","true"
"3","24","100.9","true","3","0","100.8","true","3","3","100.4","true","3","1","100.2","true","3","0","102","true"
"4","24","100.9","true","4","0","100.8","true","4","3","100.4","true","4","1","100.2","true","4","0","102","true"
"5","24","100.9","true","5","0","100.8","true","5","3","100.4","true","5","1","100.2","true","5","0","102","true"
"6","24","100.9","true","6","0","100.8","true","6","2","100.4","true","6","0","100.2","true","6","2","102","true"
"7","24","100.9","true","7","0","100.8","true","7","0","100.4","true","7","1","100.2","true","7","3","102","true"
"8","24","100.9","true","8","0","100.8","true","8","0","100.4","true","8","1","100.2","true","8","3","102","true"
"9","24","100.9","true","9","0","100.8","true","9","0","100.4","true","9","1","100.2","true","9","3","102","true"
"10","24","100.9","true","10","0","100.8","true","10","0","100.4","true","10","1","100.2","true","10","3","102","true"
"11","24","100.9","true","11","0","100.8","true","11","0","100.4","true","11","1","100.2","true","11","3","102","true"
"12","24","100.9","true","12","0","100.8","true","12","0","100.4","true","12","1","100.2","true","12","3","102","true"
"13","24","100.9","true","13","0","100.8","true","13","0","100.4","true","13","1","100.2","true","13","3","102","true"
"14","24","100.9","true","14","0","100.8","true","14","0","100.4","true","14","1","100.2","true","14","3","102","true"
"15","24","100.9","true","15","0","100.8","true","15","1","100.4","true","15","0","100.2","true","15","3","102","true"
"16","24","100.9","true","16","0","100.8","true","16","1","100.4","true","16","0","100.2","true","16","3","102","true"
"17","24","100.9","true","17","0","100.8","true","17","1","100.4","true","17","0","100.2","true","17","3","102","true"
"18","24","100.9","true","18","0","100.8","true","18","1","100.4","true","18","0","100.2","true","18","3","102","true"
"19","24","100.9","true","19","0","100.8","true","19","1","100.4","true","19","0","100.2","true","19","3","102","true"
"20","24","100.9","true","20","0","100.8","true","20","0","100.4","true","20","0","100.2","true","20","4","102","true"
"21","26","100.9","true","21","0","100.8","true","21","0","100.4","true","21","0","100.2","true","21","2","102","true"
"22","27","100.9","true","22","0","100.8","true","22","0","100.4","true","22","0","100.2","true","22","1","102","true"
"23","27","100.9","true","23","0","100.8","true","23","0","100.4","true","23","0","100.2","true","23","1","102","true"
